TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201705131230;255;-9999;-9999;700.2439901852781;-9999;1e-06;-9999;292.36;-104.960724;-39.81751;-9999;-9999;0.0;-9999;141.37181;14.7415695;11.988788;0.57082057;inf;0.0
201705131330;255;-9999;-9999;662.4815080398733;-9999;1e-06;-9999;293.38;-102.977295;-44.03596;-9999;-9999;0.0;-9999;140.99481;14.7219;11.956817;0.57234687;inf;0.0
201705131430;255;-9999;-9999;578.7250076944879;-9999;1e-06;-9999;293.97;-94.62891;-52.732296;-9999;-9999;0.0;-9999;131.19864;14.201262;11.126069;0.61508214;inf;0.0
201705131530;255;-9999;-9999;448.9549410903222;-9999;1e-06;-9999;294.26;-81.95228;-64.26239;-9999;-9999;0.0;-9999;132.18265;14.254418;11.209516;0.6105033;inf;0.0
201705131630;255;-9999;-9999;283.2530155118575;-9999;1e-06;-9999;294.24;-64.645004;-79.62476;-9999;-9999;0.0;-9999;146.46277;15.004652;12.420517;0.5509792;inf;0.0
201705131730;255;-9999;-9999;111.60949086999324;-9999;1e-06;-9999;293.74;-43.976677;-95.216866;-9999;-9999;0.0;-9999;132.84688;14.290189;11.265845;0.6074508;inf;0.0
201705131830;255;-9999;-9999;-49.10494470062088;-9999;1e-06;-9999;292.24;-27.836035;-102.2033;-9999;-9999;0.0;-9999;177.42638;16.514727;15.04633;0.45482495;inf;0.0
201705131930;255;-9999;-9999;-108.64324419484963;-9999;1e-06;-9999;288.35;-23.012197;-86.5714;-9999;-9999;0.0;-9999;326.3769;22.398659;27.677816;0.24725384;inf;0.0
201705140530;255;-9999;-9999;-67.42939556083994;-9999;1e-06;-9999;280.89;-21.671276;-72.73368;-9999;-9999;0.0;-9999;244.38205;19.224192;20.717705;0.3307574;inf;0.0
201705140630;255;-9999;-9999;61.393739340053145;-9999;1e-06;-9999;283.26;-32.04785;-73.12911;-9999;-9999;0.0;-9999;130.61798;14.054485;11.0732565;0.61883646;inf;0.0
201705140730;255;-9999;-9999;223.82098449902634;-9999;1e-06;-9999;285.73;-47.105606;-68.09918;-9999;-9999;0.0;-9999;115.788;13.232601;9.8160305;0.6980963;inf;0.0
201705140830;255;-9999;-9999;386.7257810465683;-9999;1e-06;-9999;287.4;-66.73437;-56.16125;-9999;-9999;0.0;-9999;131.26462;14.0892315;11.128075;0.615788;inf;0.0
201705140930;255;-9999;-9999;527.2533397416119;-9999;1e-06;-9999;288.86;-83.439186;-43.941425;-9999;-9999;0.0;-9999;147.71838;14.946198;12.522958;0.54719776;inf;0.0
201705141030;255;-9999;-9999;607.4469724779493;-9999;1e-06;-9999;290.36;-95.314835;-35.371964;-9999;-9999;0.0;-9999;217.33975;18.129383;18.42517;0.3719116;inf;0.0
201705141130;255;-9999;-9999;696.4368293398072;-9999;1e-06;-9999;292.1;-101.17025;-29.39535;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141230;255;-9999;-9999;675.8011473857016;-9999;1e-06;-9999;292.91;-102.9234;-31.672781;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141330;255;-9999;-9999;588.4702188979611;-9999;1e-06;-9999;293.49;-94.116615;-36.337753;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141430;255;-9999;-9999;590.2057514532105;-9999;1e-06;-9999;294.28;-95.99738;-40.734386;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141530;255;-9999;-9999;430.9761852033065;-9999;1e-06;-9999;294.44;-78.59844;-54.807537;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141630;255;-9999;-9999;224.96670560349474;-9999;1e-06;-9999;294.02;-51.544666;-61.26038;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141730;255;-9999;-9999;6.5294201546888075;-9999;1e-06;-9999;292.83;-30.578005;-78.7792;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141830;255;-9999;-9999;-71.11988656485218;-9999;1e-06;-9999;291.24;-22.598822;-85.1113;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705141930;255;-9999;-9999;-93.83641620441007;-9999;1e-06;-9999;290.01;-20.088463;-76.903206;-9999;-9999;0.0;-9999;-9999;-9999;-9999;-9999;inf;0.0
201705150530;255;-9999;-9999;-78.0237219159982;-9999;1e-06;-9999;282.38;-18.58324;-71.50938;-9999;-9999;0.0;-9999;285.98254;20.629236;24.228727;0.2831664;inf;0.0
201705150630;255;-9999;-9999;43.92378723753444;-9999;1e-06;-9999;283.97;-21.512712;-46.28705;-9999;-9999;0.0;-9999;159.25977;15.394529;13.492646;0.50848156;inf;0.0
201705150730;255;-9999;-9999;220.71861059554294;-9999;1e-06;-9999;285.67;-35.403336;-35.613533;-9999;-9999;0.0;-9999;135.007;14.173971;11.437928;0.59982556;inf;0.0
201705150830;255;-9999;-9999;354.1745597465874;-9999;1e-06;-9999;287.23;-61.454876;-47.397892;-9999;-9999;0.0;-9999;167.27283;15.7770605;14.171521;0.48412317;inf;0.0
201705150930;255;-9999;-9999;590.5846925478461;-9999;1e-06;-9999;288.42;-88.34954;-22.596764;-9999;-9999;0.0;-9999;223.49898;18.236906;18.935055;0.3623312;inf;0.0
201705151030;255;-9999;-9999;550.723037549528;-9999;1e-06;-9999;289.93;-89.57191;-27.66116;-9999;-9999;0.0;-9999;272.7834;20.147554;23.11048;0.296868;inf;0.0
201705151130;255;-9999;-9999;603.4050671194182;-9999;1e-06;-9999;291.69;-89.478584;-29.639706;-9999;-9999;0.0;-9999;272.7834;20.147554;23.11048;0.296868;inf;0.0
201705151230;255;-9999;-9999;711.5219438516081;-9999;1e-06;-9999;293.37;-104.222496;-28.789026;-9999;-9999;0.0;-9999;228.2951;18.431543;19.341389;0.3547192;inf;0.0
201705151330;255;-9999;-9999;639.9098937189954;-9999;1e-06;-9999;294.38;-98.43984;-34.58048;-9999;-9999;0.0;-9999;236.41226;18.756353;20.029081;0.34254;inf;0.0
201705151430;255;-9999;-9999;587.1682572993845;-9999;1e-06;-9999;295.21;-95.382866;-43.82013;-9999;-9999;0.0;-9999;183.42331;16.521164;15.539806;0.44149598;inf;0.0
201705151530;255;-9999;-9999;471.3607476237021;-9999;1e-06;-9999;295.53;-82.91127;-52.66546;-9999;-9999;0.0;-9999;202.25383;17.348494;17.135147;0.4003912;inf;0.0
201705151630;255;-9999;-9999;364.54125940766596;-9999;1e-06;-9999;295.89;-62.949665;-44.849773;-9999;-9999;0.0;-9999;184.69707;16.57843;15.647719;0.43845123;inf;0.0
201705151730;255;-9999;-9999;82.1906429600221;-9999;1e-06;-9999;294.88;-34.93718;-70.13446;-9999;-9999;0.0;-9999;207.78421;17.584082;17.603685;0.3897344;inf;0.0
201705151830;255;-9999;-9999;-8.082702549417775;-9999;1e-06;-9999;294.18;-24.235888;-75.67899;-9999;-9999;0.0;-9999;153.7363;15.1252165;13.024693;0.5267504;inf;0.0
201705151930;255;-9999;-9999;-94.71219093801069;-9999;1e-06;-9999;291.27;-20.081848;-77.495575;-9999;-9999;0.0;-9999;293.8827;20.912231;24.898033;0.27555436;inf;0.0
201705160530;255;-9999;-9999;-47.11804298358022;-9999;1e-06;-9999;279.91;-15.334615;-60.41896;-9999;-9999;0.0;-9999;1049.565;38.90068;88.72403;0.07748501;inf;0.0
201705160630;255;-9999;-9999;78.8359696629351;-9999;1e-06;-9999;282.95;-34.04618;-59.099102;-9999;-9999;0.0;-9999;414.9443;24.459492;35.076942;0.19599149;inf;0.0
201705160730;255;-9999;-9999;217.36822716259246;-9999;1e-06;-9999;286.14;-48.963776;-57.524303;-9999;-9999;0.0;-9999;223.96573;17.969803;18.932741;0.36311606;inf;0.0
201705160830;255;-9999;-9999;379.4978888192221;-9999;1e-06;-9999;288.42;-66.770134;-48.43967;-9999;-9999;0.0;-9999;227.77794;18.122093;19.255003;0.35703877;inf;0.0
201705160930;255;-9999;-9999;522.6438027679017;-9999;1e-06;-9999;289.91;-87.00439;-34.728622;-9999;-9999;0.0;-9999;369.15732;23.070566;31.20638;0.22030053;inf;0.0
201705161030;255;-9999;-9999;600.8883744418868;-9999;1e-06;-9999;291.61;-92.30721;-27.20997;-9999;-9999;0.0;-9999;305.87323;21.00019;25.856718;0.26587993;inf;0.0
201705161130;255;-9999;-9999;653.940428534878;-9999;1e-06;-9999;292.55;-94.862305;-16.809671;-9999;-9999;0.0;-9999;316.73264;21.369724;26.774706;0.25676405;inf;0.0
201705161230;255;-9999;-9999;537.1910464287151;-9999;1e-06;-9999;293.55;-75.43904;-11.74907;-9999;-9999;0.0;-9999;343.127;22.242313;29.005934;0.23701297;inf;0.0
201705161330;255;-9999;-9999;520.5930935660294;-9999;1e-06;-9999;294.58;-71.66017;-17.726128;-9999;-9999;0.0;-9999;273.1011;19.843315;23.086355;0.29778552;inf;0.0
201705161430;255;-9999;-9999;417.0217713833438;-9999;1e-06;-9999;295.14;-58.209423;-31.217558;-9999;-9999;0.0;-9999;183.94438;16.285301;15.549573;0.44212034;inf;0.0
201705161530;255;-9999;-9999;333.0355285019344;-9999;1e-06;-9999;295.01;-46.45275;-34.105556;-9999;-9999;0.0;-9999;152.93661;14.849378;12.928359;0.53175986;inf;0.0
201705161630;255;-9999;-9999;252.67823607734584;-9999;1e-06;-9999;295.04;-40.597775;-46.762085;-9999;-9999;0.0;-9999;126.24485;13.491472;10.671995;0.64418906;inf;0.0
201705161730;255;-9999;-9999;69.49970190209933;-9999;1e-06;-9999;293.41;-25.546356;-44.707592;-9999;-9999;0.0;-9999;106.62911;12.399107;9.013797;0.76269555;inf;0.0
201705161830;255;-9999;-9999;-13.888776344443556;-9999;1e-06;-9999;291.76;-17.933065;-41.148083;-9999;-9999;0.0;-9999;107.27017;12.436323;9.067987;0.7581376;inf;0.0
201705161930;255;-9999;-9999;-45.55982138572165;-9999;1e-06;-9999;290.39;-12.691524;-34.365795;-9999;-9999;0.0;-9999;125.65214;13.4597645;10.621889;0.64722776;inf;0.0
201705170530;255;-9999;-9999;-69.09633617057739;-9999;1e-06;-9999;285.32;-17.748045;-68.320435;-9999;-9999;0.0;-9999;208.82553;17.08667;17.594244;0.39136654;inf;0.0
201705170630;255;-9999;-9999;-6.655876501557998;-9999;1e-06;-9999;286.18;-24.149673;-54.61;-9999;-9999;0.0;-9999;167.31982;15.294642;14.097251;0.48844972;inf;0.0
