TIMESTAMP;FLAG_TSEBPT;LE_TSEBPT;H_TSEBPT;NETRAD_TSEBPT;G_TSEBPT;T_S_TSEBPT;T_C_TSEBPT;T_AC_TSEBPT;LN_S_TSEBPT;LN_C_TSEBPT;LE_C_TSEBPT;H_C_TSEBPT;LE_S_TSEBPT;H_S_TSEBPT;R_S_TSEBPT;R_X_TSEBPT;R_A_TSEBPT;USTAR_TSEBPT;L_MO_TSEBPT;ITERATIONS_TSEBPT
201805241630;3;137.31996;61.484905;203.1133511115525;4.308462;299.24646;299.3327;298.61206;-17.861017;-76.23943;134.42094;56.382492;2.8990169;5.1024137;147.10118;15.073001;17.115328;0.31599715;-37.909664154052734;3.0
201805241730;0;45.00306;20.037037;76.03204796559262;10.991948;297.92078;296.5988;296.55823;-20.630478;-64.46776;40.488037;4.1384416;4.515024;15.898596;101.84907;11.653972;11.756483;0.5112193;-500.47564697265625;5.0
201805241830;5;0.0;-7.194007;-6.714203931255788;0.47980204;295.1491;293.71887;293.79074;-18.394833;-50.19265;0.0;-8.085068;0.0;0.89106095;91.64112;10.655887;9.994781;0.6080503;2768.044921875;3.0
201805250530;5;0.0;-7.4614525;-9.282335069860139;-1.8208826;287.23352;286.23083;286.2871;-8.245887;-12.053609;0.0;-4.079813;0.0;-3.3816392;160.8692;17.036573;26.019403;0.22032475;145.13975524902344;3.0
201805250630;5;0.0;10.55261;9.426828061616813;-1.1257814;287.33426;287.10248;286.91376;-4.8455844;-17.333471;0.0;12.643347;0.0;-2.0907369;200.9195;18.431011;27.066662;0.19922309;-68.71208953857422;3.0
201805250730;0;28.66172;17.153349;50.9764537136284;5.1613846;288.2432;287.33514;287.22885;-8.040975;-13.4784975;27.686935;8.542705;0.97478485;8.610644;145.39384;15.357933;20.063066;0.28670958;-108.15790557861328;6.0
201805250830;0;35.86006;22.243551;66.43998578325609;8.336367;289.09073;287.82675;287.7053;-11.944173;-23.53983;32.855835;9.765955;3.0042286;12.477596;136.8965;15.336039;19.691359;0.28845087;-85.27119445800781;6.0
201805250930;3;50.008797;38.069546;94.7668276374149;6.6884828;289.7763;288.7591;288.42853;-12.346127;-27.353228;49.564857;26.092018;0.44394112;11.977528;138.54948;15.544047;19.31255;0.28421083;-48.309356689453125;4.0
201805251030;3;73.819046;57.132896;136.61063798655493;5.65869;290.07663;289.66122;289.06708;-10.417471;-31.86522;72.07925;48.3637;1.7398033;8.769194;141.5814;15.066133;17.761269;0.3043788;-39.46977615356445;4.0
201805251130;0;346.09418;131.74313;530.0342715094498;52.196976;296.57745;292.3959;291.47614;-33.07363;-37.102642;308.58417;72.31589;37.509995;59.427246;105.00939;15.5584545;15.842619;0.29857713;-14.971416473388672;8.0
201805251230;0;351.54642;124.945915;520.4494432489062;43.957127;298.16153;293.8171;292.7118;-35.434174;-42.34886;326.6159;68.24176;24.93052;56.704155;117.08854;19.732414;18.153677;0.20725746;-5.215400695800781;11.0
201805251330;3;307.65683;235.07315;549.1291328698856;6.3991218;295.95715;297.8325;294.78387;-13.066652;-89.89677;305.57526;225.27063;2.081564;9.802519;145.23543;16.389011;14.806771;0.28564838;-7.831137180328369;4.0
201805251430;0;322.4934;110.32831;471.227106568982;38.40538;299.883;295.19876;294.36618;-40.149277;-54.084343;309.03693;52.460518;13.456486;57.867794;115.28734;19.192144;18.591211;0.21321908;-6.370568752288818;10.0
201805251530;3;69.299774;142.56253;212.07748708636967;0.21517426;293.50974;296.7721;294.62238;0.6147828;-87.82674;65.853;145.6097;3.4467795;-3.0471702;441.46436;17.849508;17.745003;0.23993275;-8.092004776000977;3.0
201805251630;3;46.322113;46.87129;97.12871515357807;3.935312;293.86954;293.76578;293.15808;-11.766974;-50.999695;44.023315;41.86165;2.2987957;5.0096407;171.77538;17.515722;21.8376;0.23094329;-21.30523681640625;3.0
201805251730;5;0.0;-3.9939394;-2.5440297161010648;1.4499084;292.90982;291.55917;291.64505;-17.3917;-49.922043;0.0;-6.6866264;0.0;2.692687;141.10323;15.564671;21.780403;0.2714307;465.4898376464844;3.0
201805251830;5;0.0;-36.494938;-41.458611677089664;-4.9636736;291.96237;290.06622;290.44617;-18.162304;-37.222027;0.0;-27.276688;0.0;-9.218251;145.40198;16.92312;30.256584;0.20045272;26.61727523803711;3.0
