TIMESTAMP;TA;EA;VPD;PA;WS;WD;USTAR;SW_IN;SW_OUT;LW_IN;LW_OUT;NETRAD;G;H;LE;PPFD_IN;PPFD_OUT;CO2;FC;LE_C_ECC;LE_C_REA;LE_C_FVS
201904101730;18.32;10.3;10.744823858153222;101.45;2.6;270.4;0.3436;190.78;30.41;295.96;407.43;48.91;23.56;50.9;86.21;-9999;-9999;747.78;-0.097;-9999;-9999;-9999
201904101830;15.79;10.1;7.826950436253705;101.43;1.9;251.2;0.2446;24.28;2.7;291.02;386.77;-74.17;9.46;-8.73;42.3;-9999;-9999;758.08;0.048;-9999;-9999;-9999
201904101930;14.14;9.8;6.319549868949444;101.45;3.2;271.2;0.4181;0.0;0.0;285.93;379.21;-93.28;1.25;-39.44;23.14;-9999;-9999;764.32;0.1718;-9999;-9999;-9999
201904102030;13.6;9.6;5.963936921575332;101.48;3.2;281.8;0.4681;0.0;0.0;285.62;376.07;-90.45;-11.41;-52.37;22.49;-9999;-9999;768.15;0.2051;-9999;-9999;-9999
201904102130;13.16;9.5;5.6237548349907875;101.48;2.6;279.9;0.5121;0.0;0.0;284.35;373.85;-89.5;-14.68;-58.0;27.63;-9999;-9999;771.61;0.1967;-9999;-9999;-9999
201904102230;12.16;9.6;4.563882844345191;101.5;3.4;273.0;0.4679;0.0;0.0;282.39;370.03;-87.64;-13.65;-35.41;15.49;-9999;-9999;775.43;0.1435;-9999;-9999;-9999
201904102330;12.07;9.6;4.480187483849839;101.5;3.3;278.3;0.5771;0.0;0.0;281.92;369.54;-87.63;-19.36;-49.19;20.94;-9999;-9999;776.79;0.1689;-9999;-9999;-9999
201904110030;12.0;9.399999999999999;4.615392704250931;101.49;3.8;279.8;0.5887;0.0;0.0;289.37;369.53;-80.16;-9.89;-61.64;23.43;-9999;-9999;777.02;0.1981;-9999;-9999;-9999
201904110130;11.25;9.3;4.037477088129705;101.45;2.8;269.6;0.3289;0.0;0.0;306.69;367.01;-60.32;-15.63;-43.1;20.16;-9999;-9999;782.18;0.1574;-9999;-9999;-9999
201904110230;10.97;9.1;3.9919003636058132;101.4;2.8;269.8;0.3541;0.0;0.0;283.22;363.5;-80.29;-21.84;-30.09;14.34;-9999;-9999;784.09;0.1517;-9999;-9999;-9999
201904110330;10.56;8.9;3.8394990790772905;101.35;3.3;266.0;0.412;0.0;0.0;275.45;361.28;-85.83;-16.92;-41.62;11.0;-9999;-9999;786.73;0.1381;-9999;-9999;-9999
201904110430;10.53;8.8;3.914045222541743;101.32;3.5;271.3;0.446;0.0;0.0;292.3;362.67;-70.37;-23.42;-41.04;16.58;-9999;-9999;787.03;0.1307;-9999;-9999;-9999
201904110530;10.21;9.0;3.4453153249915083;101.29;3.2;265.6;0.3739;0.0;0.0;310.53;363.02;-52.48;-7.66;-51.75;23.53;-9999;-9999;788.22;0.178;-9999;-9999;-9999
201904110630;10.88;8.8;4.2138162292888826;101.31;2.7;275.6;0.4798;32.72;6.96;324.21;368.16;-18.2;-6.03;-32.96;23.74;-9999;-9999;785.47;0.1257;-9999;-9999;-9999
201904110730;11.36;9.0;4.4350591352586;101.34;2.9;277.9;0.4414;146.37;29.54;309.82;375.56;51.09;-16.3;-12.29;27.6;-9999;-9999;779.11;0.0072;-9999;-9999;-9999
201904110830;12.25;9.1;5.148016274651871;101.34;3.2;298.1;0.6415;220.24;43.28;317.27;384.25;109.97;-8.09;14.77;49.25;-9999;-9999;772.78;-0.1339;-9999;-9999;-9999
201904110930;13.03;9.1;5.895817086431734;101.34;3.4;303.7;0.6688;309.76;60.49;323.63;393.61;179.29;-7.31;38.01;66.81;-9999;-9999;767.77;-0.2109;-9999;-9999;-9999
201904111030;13.51;9.3;6.172993048890788;101.32;2.9;315.4;0.6116;337.17;64.84;334.98;399.07;208.24;2.13;54.97;70.17;-9999;-9999;765.3;-0.2341;-9999;-9999;-9999
201904111130;15.14;9.0;8.194716915079432;101.25;3.3;294.3;0.7025;505.25;97.88;334.35;415.13;326.6;10.74;89.05;93.51;-9999;-9999;756.37;-0.3136;-9999;-9999;-9999
201904111230;16.23;8.8;9.638049762433198;101.18;3.9;304.9;0.83;648.99;127.44;330.75;427.57;424.73;17.79;160.51;139.77;-9999;-9999;750.89;-0.3879;-9999;-9999;-9999
201904111330;16.13;9.0;9.320779276290569;101.11;4.3;307.2;0.9033;651.89;127.91;331.34;427.8;427.52;24.64;179.88;135.6;-9999;-9999;750.26;-0.3576;-9999;-9999;-9999
201904111430;16.21;8.9;9.51454300550588;101.0;4.3;313.0;0.9109;537.95;105.42;305.98;421.25;317.26;28.13;182.35;155.12;-9999;-9999;751.25;-0.3439;-9999;-9999;-9999
201904111530;15.92;9.3;8.776643958341896;100.93;4.1;309.9;0.934;568.23;111.84;298.37;419.31;335.46;25.56;145.96;125.65;-9999;-9999;750.4;-0.2264;-9999;-9999;-9999
201904111630;15.29;9.200000000000001;8.16131657772702;100.88;3.9;306.1;0.863;424.06;81.43;288.83;406.22;225.24;24.31;166.72;124.85;-9999;-9999;753.04;-0.2821;-9999;-9999;-9999
201904111730;14.09;8.9;7.167380880070938;100.82;3.6;301.7;0.7679;177.69;26.54;282.67;386.92;46.89;11.32;77.4;86.64;-9999;-9999;757.04;-0.1303;-9999;-9999;-9999
201904111830;12.69;8.8;5.865706369922336;100.74;3.8;298.5;0.7675;28.74;3.38;281.9;375.13;-67.87;-1.6;-11.63;49.2;-9999;-9999;761.08;0.0509;-9999;-9999;-9999
201904111930;11.6;8.8;4.850152856375891;100.74;3.5;293.7;0.6298;0.0;0.0;282.26;368.7;-86.44;-7.65;-51.92;30.19;-9999;-9999;766.38;0.1908;-9999;-9999;-9999
201904112030;10.79;8.9;4.0361430346902605;100.77;2.7;292.6;0.4635;0.0;0.0;286.26;364.38;-78.12;-16.44;-48.21;21.32;-9999;-9999;772.88;0.1814;-9999;-9999;-9999
201904112130;10.38;9.1;3.487447526819274;100.75;2.1;330.5;0.4858;0.0;0.0;293.99;363.22;-69.24;-15.95;-42.4;18.83;-9999;-9999;775.87;0.1789;-9999;-9999;-9999
201904112230;9.86;9.1;3.0571401801626745;100.72;1.7;315.8;0.3803;0.0;0.0;287.7;359.81;-72.11;-18.04;-39.39;14.69;-9999;-9999;780.45;0.1579;-9999;-9999;-9999
201904112330;9.15;9.1;2.4905800339694846;100.69;1.4;302.2;0.3401;0.0;0.0;275.28;354.92;-79.64;-18.1;-23.87;6.94;-9999;-9999;786.31;0.1152;-9999;-9999;-9999
201904120030;9.15;9.1;2.4905800339694846;100.7;2.1;320.3;0.4675;0.0;0.0;277.4;355.94;-78.54;-20.42;-38.61;10.33;-9999;-9999;784.26;0.1539;-9999;-9999;-9999
201904120130;9.25;9.200000000000001;2.4689399853641962;100.64;2.4;296.3;0.4828;0.0;0.0;285.87;357.26;-71.39;-17.56;-43.67;15.44;-9999;-9999;782.04;0.1736;-9999;-9999;-9999
201904120230;9.05;9.200000000000001;2.312684859226934;100.56;1.8;290.9;0.4661;0.0;0.0;272.42;354.35;-81.92;-22.5;-36.47;7.76;-9999;-9999;781.52;0.1364;-9999;-9999;-9999
201904120330;9.17;9.200000000000001;2.4062147661792164;100.55;2.0;271.4;0.2901;0.0;0.0;271.78;353.24;-81.46;-18.29;-40.21;5.94;-9999;-9999;779.93;0.1677;-9999;-9999;-9999
201904120430;9.25;9.1;2.5689399853641977;100.54;2.1;274.0;0.3086;0.0;0.0;271.24;353.23;-81.99;-23.35;-43.46;8.17;-9999;-9999;780.04;0.1557;-9999;-9999;-9999
201904120530;9.49;9.0;2.858914405284411;100.53;2.9;289.5;0.5399;0.0;0.0;271.03;355.85;-84.82;-19.46;-46.02;12.13;-9999;-9999;779.14;0.1392;-9999;-9999;-9999
201904120630;10.21;9.200000000000001;3.245315324991507;100.57;2.6;280.1;0.457;129.62;31.2;271.11;364.77;4.76;-20.97;-38.77;13.94;-9999;-9999;776.82;0.0887;-9999;-9999;-9999
201904120730;12.08;9.399999999999999;4.689465396093153;100.62;3.5;294.8;0.6721;330.35;76.21;276.61;384.37;146.37;-14.45;35.1;40.37;-9999;-9999;769.29;-0.1234;-9999;-9999;-9999
201904120830;14.03;9.7;6.304974319510492;100.65;3.4;304.6;0.6833;516.34;114.95;277.1;406.86;271.64;-8.35;95.69;76.35;-9999;-9999;762.76;-0.2455;-9999;-9999;-9999
201904120930;16.17;10.0;8.367608531605068;100.64;3.0;316.5;0.6194;695.26;149.76;281.96;431.68;395.79;9.15;145.59;95.22;-9999;-9999;753.89;-0.2914;-9999;-9999;-9999
201904121030;18.44;10.1;11.10385905360979;100.6;2.9;334.2;0.6378;841.44;176.92;289.37;454.15;499.73;27.54;178.41;128.64;-9999;-9999;746.35;-0.3345;-9999;-9999;-9999
201904121130;20.33;10.4;13.451681161434978;100.55;2.8;337.7;0.5406;919.34;188.83;298.29;471.99;556.81;49.29;202.73;172.83;-9999;-9999;740.8;-0.3292;-9999;-9999;-9999
201904121230;21.64;10.1;15.753112889924283;100.5;2.5;355.8;0.4922;934.16;189.25;305.96;482.27;568.6;55.58;203.77;188.27;-9999;-9999;736.8;-0.3042;-9999;-9999;-9999
201904121330;22.83;9.9;17.89730898429174;100.44;2.0;332.1;0.5019;883.27;178.57;310.28;486.34;528.65;61.74;174.62;172.79;-9999;-9999;733.93;-0.2239;-9999;-9999;-9999
201904121430;22.94;10.2;17.783329378594505;100.38;2.6;291.9;0.5461;770.71;155.07;313.83;476.12;453.36;66.54;192.4;201.72;-9999;-9999;731.76;-0.2619;-9999;-9999;-9999
201904121530;22.68;10.9;16.6453913236697;100.34;2.8;295.6;0.5517;606.48;121.59;314.9;461.15;338.64;56.66;151.83;164.34;-9999;-9999;728.36;-0.1835;-9999;-9999;-9999
201904121630;22.29;11.299999999999999;15.599744828968683;100.32;2.8;315.1;0.5739;407.1;79.24;313.36;443.32;197.9;50.63;105.48;148.81;-9999;-9999;728.79;-0.1639;-9999;-9999;-9999
201904121730;20.9;11.5;13.205175369250298;100.3;2.9;280.4;0.4681;205.69;31.7;309.87;421.26;62.6;28.9;44.2;88.84;-9999;-9999;731.85;-0.0617;-9999;-9999;-9999
201904121830;18.08;11.299999999999999;9.4298933757717;100.28;3.2;276.7;0.4237;31.03;2.37;303.65;400.44;-68.13;13.21;-14.48;54.57;-9999;-9999;740.1;0.0817;-9999;-9999;-9999
201904121930;16.11;11.100000000000001;7.197404042669678;100.29;2.9;272.8;0.367;0.0;0.0;299.06;389.45;-90.39;1.44;-49.59;25.87;-9999;-9999;748.51;0.2067;-9999;-9999;-9999
201904122030;14.85;11.0;5.876608056892842;100.36;3.1;270.8;0.3849;0.0;0.0;295.94;383.57;-87.63;-4.38;-46.58;21.14;-9999;-9999;754.93;0.2056;-9999;-9999;-9999
201904122130;13.56;10.8;4.723459481689975;100.39;3.5;274.6;0.4689;0.0;0.0;291.23;378.29;-87.06;-9.16;-42.86;18.16;-9999;-9999;760.41;0.1897;-9999;-9999;-9999
201904122230;12.62;10.8;3.798542685206243;100.42;3.3;273.9;0.4698;0.0;0.0;288.06;374.03;-85.98;-15.74;-45.4;17.91;-9999;-9999;764.44;0.1948;-9999;-9999;-9999
201904122330;11.57;10.8;2.823101207043365;100.41;2.1;291.7;0.3157;0.0;0.0;286.23;368.06;-81.83;-14.58;-37.95;9.76;-9999;-9999;771.88;0.1858;-9999;-9999;-9999
201904130030;10.91;10.700000000000001;2.3397985223054043;100.41;1.9;278.9;0.3045;0.0;0.0;284.0;364.85;-80.85;-16.96;-34.82;6.89;-9999;-9999;776.33;0.1945;-9999;-9999;-9999
201904130130;9.96;10.600000000000001;1.6388689951148692;100.39;2.0;294.5;0.327;0.0;0.0;281.37;361.53;-80.16;-17.97;-33.5;7.19;-9999;-9999;785.14;0.1711;-9999;-9999;-9999
201904130230;9.55;10.5;1.4068323242916314;100.39;2.0;290.5;0.3394;0.0;0.0;278.28;359.56;-81.28;-18.2;-31.63;4.34;-9999;-9999;786.08;0.1754;-9999;-9999;-9999
201904130330;9.33;10.4;1.331964183017968;100.43;2.0;278.6;0.3177;0.0;0.0;277.9;358.23;-80.33;-19.61;-29.84;2.88;-9999;-9999;787.29;0.1573;-9999;-9999;-9999
201904130430;9.24;10.4;1.261083007594424;100.47;2.0;281.2;0.376;0.0;0.0;278.13;358.01;-79.87;-20.77;-30.64;3.77;-9999;-9999;788.72;0.1431;-9999;-9999;-9999
201904130530;9.02;10.3;1.1894065840386325;100.48;1.8;283.7;0.3174;2.41;0.0;277.7;356.91;-76.8;-18.9;-24.93;1.45;-9999;-9999;790.17;0.1306;-9999;-9999;-9999
201904130630;10.2;10.700000000000001;1.736998870403097;100.55;1.6;288.1;0.2975;119.63;28.12;278.39;367.41;2.49;-20.85;-19.8;1.5;-9999;-9999;789.47;0.0901;-9999;-9999;-9999
201904130730;12.47;11.399999999999999;3.05553223903922;100.63;1.7;304.5;0.3586;305.85;71.97;280.56;389.52;124.92;-15.13;25.3;26.1;-9999;-9999;786.36;-0.1237;-9999;-9999;-9999
201904130830;15.32;12.2;5.194806384460328;100.7;1.8;322.9;0.3966;510.22;115.4;286.97;417.42;264.37;-2.95;89.54;62.6;-9999;-9999;772.26;-0.2212;-9999;-9999;-9999
201904130930;18.06;12.3;8.403837022754082;100.74;0.9;312.2;0.2878;693.94;151.97;296.67;447.62;391.01;-12.09;133.25;95.49;-9999;-9999;756.92;-0.2686;-9999;-9999;-9999
201904131030;20.65;11.7;12.627593358632254;100.75;1.7;103.7;0.2962;812.15;172.32;312.95;469.78;483.0;-4.39;133.05;139.99;-9999;-9999;747.33;-0.2895;-9999;-9999;-9999
201904131130;21.52;11.799999999999999;13.863843185337041;100.72;2.9;112.2;0.3114;756.39;156.65;321.9;470.28;451.35;-7.55;134.52;132.25;-9999;-9999;742.75;-0.292;-9999;-9999;-9999
201904131230;22.45;11.299999999999999;15.86300281328237;100.67;3.7;105.0;0.3853;931.29;189.08;318.82;484.95;576.07;-2.92;177.29;169.25;-9999;-9999;737.35;-0.3078;-9999;-9999;-9999
201904131330;23.31;12.4;16.217063383476955;100.66;3.6;110.4;0.3661;837.73;168.09;329.62;484.28;514.98;62.43;179.23;182.88;-9999;-9999;734.23;-0.2782;-9999;-9999;-9999
201904131430;23.9;13.0;16.653632860353436;100.61;3.7;122.6;0.3087;721.58;143.66;332.81;477.66;433.07;60.54;146.11;163.59;-9999;-9999;730.19;-0.2671;-9999;-9999;-9999
201904131530;23.77;11.799999999999999;17.622454721017547;100.56;4.0;113.9;0.3708;566.61;112.16;331.57;464.04;321.97;60.02;108.53;144.38;-9999;-9999;725.49;-0.2255;-9999;-9999;-9999
201904131630;22.67;11.5;16.028668174250736;100.53;4.1;122.4;0.3728;388.88;75.84;324.91;444.7;193.25;43.52;62.72;126.5;-9999;-9999;729.42;-0.1587;-9999;-9999;-9999
201904131730;21.46;11.5;14.069664763457968;100.53;2.4;142.3;0.2422;194.88;31.45;319.16;424.33;58.26;31.55;23.72;94.14;-9999;-9999;734.72;-0.0903;-9999;-9999;-9999
201904131830;17.73;12.8;7.478041283273928;100.52;1.7;195.8;0.169;33.49;3.08;306.17;398.5;-61.92;16.7;-9.64;51.34;-9999;-9999;748.98;0.0454;-9999;-9999;-9999
201904131930;14.85;12.7;4.176608056892842;100.54;1.3;193.2;0.1492;0.0;0.0;295.91;381.6;-85.69;-1.33;-18.62;6.99;-9999;-9999;761.32;0.1538;-9999;-9999;-9999
201904132030;13.21;12.1;3.0732170299429775;100.57;1.2;254.9;0.1154;0.0;0.0;290.03;372.28;-82.25;-6.79;-10.7;3.12;-9999;-9999;772.62;0.2084;-9999;-9999;-9999
201904132130;13.18;10.2;4.9435226464864215;100.58;1.3;291.4;0.2022;0.0;0.0;285.36;369.77;-84.41;-9.66;-21.2;3.96;-9999;-9999;771.48;0.1586;-9999;-9999;-9999
201904132230;12.04;10.3;3.7523860412424064;100.55;0.9;299.0;0.113;0.0;0.0;281.13;360.83;-79.69;-17.34;-12.87;7.38;-9999;-9999;778.35;0.11;-9999;-9999;-9999
201904132330;11.32;9.9;3.499502179911069;100.56;1.6;280.7;0.2011;0.0;0.0;276.36;361.28;-84.92;-19.21;-12.3;3.39;-9999;-9999;777.61;0.108;-9999;-9999;-9999
201904140030;10.44;9.3;3.3379525584723435;100.53;1.5;284.6;0.2;0.0;0.0;276.19;357.48;-81.29;-19.93;-31.77;6.99;-9999;-9999;785.68;0.1934;-9999;-9999;-9999
201904140130;10.11;8.9;3.462371090136296;100.52;1.6;278.0;0.2312;0.0;0.0;275.94;357.26;-81.32;-22.29;-19.88;5.7;-9999;-9999;785.03;0.1497;-9999;-9999;-9999
201904140230;9.49;9.1;2.7589144052844112;100.47;1.6;288.1;0.2892;0.0;0.0;273.41;355.78;-82.36;-22.03;-36.79;11.33;-9999;-9999;787.55;0.1718;-9999;-9999;-9999
201904140330;9.54;9.0;2.8988341598791543;100.44;2.0;275.6;0.2814;0.0;0.0;276.04;356.53;-80.49;-22.73;-28.66;8.04;-9999;-9999;786.52;0.1407;-9999;-9999;-9999
201904140430;9.19;8.9;2.721868108411467;100.39;2.0;269.8;0.2421;0.0;0.0;279.09;355.33;-76.24;-23.88;-27.54;7.38;-9999;-9999;788.81;0.13;-9999;-9999;-9999
201904140530;6.99;9.1;0.9075599446010258;100.41;0.2;70.2;0.1012;2.41;0.0;289.67;346.52;-54.44;-21.73;2.55;8.13;-9999;-9999;857.99;-0.0307;-9999;-9999;-9999
201904140630;7.84;9.6;1.0061173561337924;100.44;0.8;111.1;0.0974;126.99;28.93;291.03;359.01;30.07;-24.11;5.15;10.92;-9999;-9999;873.84;-0.133;-9999;-9999;-9999
201904140730;10.82;10.2;2.7619885542157014;100.46;1.2;119.6;0.1306;301.22;70.8;280.23;382.84;127.81;-17.45;44.47;33.27;-9999;-9999;839.19;-0.0887;-9999;-9999;-9999
201904140830;13.81;10.700000000000001;5.077971905435225;100.47;1.4;119.0;0.1636;515.03;116.73;279.71;409.83;268.18;-8.42;94.77;64.09;-9999;-9999;802.49;-0.1918;-9999;-9999;-9999
201904140930;16.38;11.100000000000001;7.5151930574136045;100.47;1.8;115.8;0.1712;706.5;155.74;285.04;438.35;397.44;7.87;143.46;86.57;-9999;-9999;778.76;-0.2932;-9999;-9999;-9999
201904141030;18.67;11.200000000000001;10.311629133246354;100.47;1.3;268.9;0.4121;826.69;174.0;295.7;461.45;486.94;32.5;197.36;139.74;-9999;-9999;744.5;-0.2677;-9999;-9999;-9999
201904141130;19.88;10.700000000000001;12.496255342640458;100.41;1.1;263.9;0.4138;842.73;172.21;313.01;473.35;510.18;47.55;222.94;171.8;-9999;-9999;739.01;-0.3756;-9999;-9999;-9999
201904141230;21.21;8.9;16.280508627057124;100.36;2.6;263.8;0.4926;888.26;179.13;318.61;477.6;550.14;54.04;163.67;143.62;-9999;-9999;733.5;-0.2879;-9999;-9999;-9999
201904141330;21.57;6.3;19.442557397442975;100.34;3.7;275.4;0.5986;848.73;170.81;310.4;473.75;514.57;58.76;209.78;224.79;-9999;-9999;735.67;-0.3067;-9999;-9999;-9999
201904141430;21.6;6.6000000000000005;19.18988746162628;100.3;3.4;271.0;0.5592;799.03;160.2;320.01;468.85;490.0;48.6;179.4;190.67;-9999;-9999;733.67;-0.2901;-9999;-9999;-9999
201904141530;20.25;6.0;17.733987208737194;100.27;3.9;277.3;0.6165;537.02;106.45;313.83;443.46;300.93;46.93;153.44;172.83;-9999;-9999;737.33;-0.2529;-9999;-9999;-9999
201904141630;18.78;5.6000000000000005;16.060205188198413;100.26;3.0;288.2;0.5506;318.36;62.15;314.44;424.54;146.12;33.85;91.03;131.16;-9999;-9999;741.79;-0.188;-9999;-9999;-9999
201904141730;15.96;7.0;11.122924112186247;100.26;2.8;300.9;0.5793;95.29;18.89;349.09;403.77;21.72;16.87;6.89;94.37;-9999;-9999;746.7;-0.0411;-9999;-9999;-9999
201904141830;13.6;7.7;7.863936921575331;100.25;2.6;287.7;0.4879;7.66;0.0;342.99;387.1;-36.45;1.97;-5.12;43.17;-9999;-9999;755.85;0.1591;-9999;-9999;-9999
201904141930;12.03;6.8999999999999995;7.143129649500557;100.26;2.6;279.1;0.4096;0.0;0.0;332.79;377.67;-44.88;-7.44;-22.2;32.17;-9999;-9999;764.01;0.2014;-9999;-9999;-9999
201904142030;10.95;7.0;6.074512725222865;100.29;2.9;281.3;0.4683;0.0;0.0;316.05;371.1;-55.04;-10.59;-21.57;29.35;-9999;-9999;769.14;0.1901;-9999;-9999;-9999
201904142130;9.92;7.3;4.906119487805333;100.3;2.6;278.0;0.4359;0.0;0.0;303.03;365.29;-62.26;-18.15;-25.59;26.71;-9999;-9999;773.87;0.1712;-9999;-9999;-9999
201904142230;9.37;7.4;4.363588780444438;100.25;2.5;281.4;0.479;0.0;0.0;303.97;362.64;-58.67;-19.24;-27.05;24.67;-9999;-9999;777.39;0.1656;-9999;-9999;-9999
201904142330;9.05;7.5;4.012684859226935;100.23;2.1;279.3;0.3304;0.0;0.0;293.09;359.16;-66.07;-22.26;-28.55;22.0;-9999;-9999;779.67;0.1749;-9999;-9999;-9999
201904150030;8.47;7.7;3.3699374576444887;100.19;1.7;273.5;0.2264;0.0;0.0;274.29;353.41;-79.13;-20.66;-24.74;14.39;-9999;-9999;783.54;0.1424;-9999;-9999;-9999
201904150130;7.86;7.7;2.9205737499130366;100.13;1.9;264.7;0.189;0.0;0.0;276.31;350.24;-73.93;-25.36;-29.57;10.03;-9999;-9999;785.97;0.1777;-9999;-9999;-9999
201904150230;8.17;7.199999999999999;3.6468839471412746;100.08;2.1;269.3;0.2757;0.0;0.0;288.54;353.05;-64.52;-22.43;-33.2;20.57;-9999;-9999;783.44;0.1787;-9999;-9999;-9999
201904150330;8.37;7.3;3.6951404810211885;100.08;1.6;279.1;0.2722;0.0;0.0;298.15;353.71;-55.56;-25.57;-30.16;15.55;-9999;-9999;781.87;0.1555;-9999;-9999;-9999
201904150430;8.44;7.7;3.347451338067324;100.06;2.3;271.9;0.3292;0.0;0.0;308.05;355.66;-47.61;-23.85;-12.1;7.51;-9999;-9999;779.37;0.1051;-9999;-9999;-9999
201904150530;7.82;8.100000000000001;2.491678343769223;100.05;1.1;267.1;0.1663;2.8;0.0;301.17;352.42;-48.45;-21.58;-16.82;11.61;-9999;-9999;791.73;0.1092;-9999;-9999;-9999
201904150630;7.43;8.4;1.913566095458819;100.11;0.7;162.7;0.1027;58.83;12.59;298.23;356.52;-12.05;-22.68;1.03;4.72;-9999;-9999;813.01;-0.1736;-9999;-9999;-9999
201904150730;9.65;8.5;3.487075257010046;100.16;0.8;111.8;0.0974;268.49;62.7;287.03;378.2;114.61;-16.43;15.34;19.8;-9999;-9999;799.43;-0.0422;-9999;-9999;-9999
201904150830;11.33;8.2;5.208383632522057;100.16;1.2;104.1;0.188;413.84;90.42;313.27;398.66;238.03;-9.67;104.51;59.17;-9999;-9999;780.1;-0.2662;-9999;-9999;-9999
201904150930;12.61;8.5;6.08897002680226;100.17;1.4;122.8;0.1552;358.41;71.77;347.29;405.24;228.69;4.67;114.19;71.98;-9999;-9999;774.64;-0.385;-9999;-9999;-9999
201904151030;13.17;7.7;7.433635898189812;100.19;2.2;189.9;0.2514;345.62;67.37;354.09;405.69;226.65;13.18;101.63;85.77;-9999;-9999;758.8;-0.355;-9999;-9999;-9999
201904151130;13.39;7.6;7.75246258268143;100.17;2.6;200.3;0.2773;343.87;66.9;357.9;406.94;227.94;10.86;68.47;75.05;-9999;-9999;749.56;-0.2373;-9999;-9999;-9999
201904151230;13.86;8.8;7.029312940424273;100.16;1.6;227.3;0.2949;340.17;65.49;360.28;411.72;223.24;11.57;79.67;73.36;-9999;-9999;747.31;-0.2611;-9999;-9999;-9999
201904151330;13.28;9.6;5.642703425838725;100.17;1.8;249.8;0.3122;158.1;29.15;361.17;397.57;92.54;12.54;55.31;53.9;-9999;-9999;749.44;-0.1536;-9999;-9999;-9999
201904151430;12.82;10.1;4.691161418593767;100.18;1.7;204.3;0.2263;134.21;25.33;362.34;394.51;76.71;8.72;37.56;44.53;-9999;-9999;750.5;-0.1026;-9999;-9999;-9999
201904151530;11.88;10.5;3.4049270928563455;100.16;2.5;160.9;0.2168;93.84;17.31;360.62;385.98;51.16;5.71;18.19;29.25;-9999;-9999;747.03;-0.0672;-9999;-9999;-9999
201904151630;10.9;11.0;2.0311326803939895;100.13;3.7;129.0;0.3162;54.64;10.18;362.37;378.6;28.22;-2.75;25.72;29.94;-9999;-9999;754.32;-0.0257;-9999;-9999;-9999
201904151730;9.83;11.7;0.43271561218317167;-9999;-9999;-9999;-9999;48.55;8.63;366.84;372.54;34.23;-3.6;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904151830;9.62;11.6;0.3629524271649611;-9999;-9999;-9999;-9999;7.78;0.0;365.1;369.59;3.3;-8.67;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904151930;9.7;11.7;0.32737535838361254;-9999;-9999;-9999;-9999;0.0;0.0;365.51;369.45;-3.94;-10.77;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904152030;9.82;11.799999999999999;0.32458371558025156;-9999;-9999;-9999;-9999;0.0;0.0;365.94;369.44;-3.5;-11.37;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904152130;9.94;11.899999999999999;0.32248456483945276;-9999;-9999;-9999;-9999;0.0;0.0;366.79;369.85;-3.07;-14.24;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904152230;10.17;12.1;0.31207891114902964;-9999;1.7;146.7;-9999;0.0;0.0;368.06;371.04;-2.98;-11.11;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904152330;10.35;12.2;0.36226183168365367;-9999;0.7;171.0;-9999;0.0;0.0;368.84;372.16;-3.32;-14.67;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904160030;10.45;12.3;0.34638741679155416;-9999;0.3;239.3;-9999;0.0;0.0;368.88;372.34;-3.46;-8.28;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999
201904160130;10.42;11.799999999999999;0.8210977258766246;100.25;1.4;271.4;-9999;0.0;0.0;365.72;370.32;-4.59;-13.56;-9999;-9999;-9999;-9999;789.39;-9999;-9999;-9999;-9999
201904160230;9.78;10.600000000000001;1.492104194387446;100.26;2.2;275.4;0.2789;0.0;0.0;320.03;361.23;-41.2;-10.32;-3.85;-9.88;-9999;-9999;778.05;0.185;-9999;-9999;-9999
201904160330;8.78;10.2;1.1046709521576332;100.3;1.6;279.2;0.2027;0.0;0.0;292.71;355.93;-63.22;-17.58;-21.62;-14.4;-9999;-9999;780.59;0.1011;-9999;-9999;-9999
201904160430;8.62;10.0;1.182975277676995;100.36;2.0;273.4;0.223;0.0;0.0;269.76;353.39;-83.63;-15.31;-14.33;22.29;-9999;-9999;779.87;-0.0002;-9999;-9999;-9999
201904160530;8.02;9.8;0.9368527905920914;100.42;0.9;278.4;0.1808;6.82;0.0;286.3;348.18;-55.06;-22.86;-4.39;-7.31;-9999;-9999;792.23;-0.1073;-9999;-9999;-9999
201904160630;8.94;10.3;1.1275341586283592;100.52;1.6;265.4;0.3145;142.56;29.42;262.12;361.41;13.85;-20.02;-3.68;-19.21;-9999;-9999;788.6;-0.1491;-9999;-9999;-9999
201904160730;11.15;10.700000000000001;2.5493089044942447;100.63;2.0;300.8;0.4209;307.82;66.84;262.22;380.18;123.01;-18.15;10.88;42.39;-9999;-9999;772.77;-0.0873;-9999;-9999;-9999
